"Title","LocaleId","Url","Status","LastContentModifiedDate","Owner","Template","ResourceUsageCurrent","ResourceUsageAverage","StorageUsageCurrentMB","ConditionalAccessPolicy","SensitivityLabel","AllowSelfServiceUpgrade","AllowEditing","SharingAllowedDomainList","SharingBlockedDomainList","DenyAddAndCustomizePages","BlockDownloadLinksFileType","DefaultLinkPermission","DefaultSharingLinkType","DisableAppViews","DisableCompanyWideSharingLinks","DisableFlows","LimitedAccessFileType","LockState","SandboxedCodeActivationCapability","SharingCapability","ShowPeoplePickerSuggestionsForGuestUsers","SharingDomainRestrictionMode","LockIssue","WebsCount","CompatibilityLevel","DisableSharingForNonOwnersStatus","HubSiteId","IsHubSite","RelatedGroupId","GroupId","ORGID"
"7BGe_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BGe.class.8514303.2024","Active","14/08/2025 05:51:02","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","e4ff5d2c-1468-42e8-977c-0edbfbebe277","e4ff5d2c-1468-42e8-977c-0edbfbebe277",
"7BHi_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BHi.class.8514303.2021","Active","14/08/2025 05:55:42","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","b8ef2399-11c1-405d-9ba1-5e4df2f91dc3","b8ef2399-11c1-405d-9ba1-5e4df2f91dc3",
"7BHi_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BHi.class.8514303.2022","Active","14/08/2025 05:45:50","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","e45ea5d7-5d22-4018-b295-65b647951461","e45ea5d7-5d22-4018-b295-65b647951461",
"7BHi_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BHi.class.8514303.2023","Active","14/08/2025 05:49:20","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","e9c6acce-5396-4516-9ccf-2d915e26fda1","e9c6acce-5396-4516-9ccf-2d915e26fda1",
"7BHi_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BHi.class.8514303.2024","Active","14/08/2025 05:51:02","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","04bf9540-ff73-47c0-b22a-3b8d0e56a0ff","04bf9540-ff73-47c0-b22a-3b8d0e56a0ff",
"7BLa_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BLa.class.8514303.2024","Active","14/08/2025 06:00:20","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","c56ab2cd-5466-497e-ac4c-0042aad6ece4","c56ab2cd-5466-497e-ac4c-0042aad6ece4",
"7BMu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BMu.class.8514303.2021","Active","14/08/2025 06:06:08","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","5f2e5c7d-b377-4315-b416-b928b938c011","5f2e5c7d-b377-4315-b416-b928b938c011",
"7BMu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BMu.class.8514303.2022","Active","14/08/2025 05:57:44","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","10ee6bf0-6193-4c47-a3c5-64bfe3736b83","10ee6bf0-6193-4c47-a3c5-64bfe3736b83",
"7BMu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BMu.class.8514303.2023","Active","14/08/2025 05:52:44","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","6816e8c2-7aae-4186-9987-219067cfd14e","6816e8c2-7aae-4186-9987-219067cfd14e",
"7BMu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BMu.class.8514303.2024","Active","14/08/2025 06:06:09","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","8a335c1b-b611-4a1c-bc09-5d2c931a1d44","8a335c1b-b611-4a1c-bc09-5d2c931a1d44",
"7BPs_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BPs.class.8514303.2021","Active","14/08/2025 05:55:42","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","0682493f-4b13-4f1c-9eb4-7c381f237bc3","0682493f-4b13-4f1c-9eb4-7c381f237bc3",
"7BPs_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BPs.class.8514303.2022","Active","14/08/2025 05:55:42","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","dc2701fc-d596-4df6-a4b7-c827fe31686d","dc2701fc-d596-4df6-a4b7-c827fe31686d",
"7BPs_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BPs.class.8514303.2023","Active","14/08/2025 05:49:20","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","4f0677fd-2b90-4de4-952d-95a3eb9022ef","4f0677fd-2b90-4de4-952d-95a3eb9022ef",
"7BRd_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BRd.class.8514303.2023","Active","14/08/2025 06:08:46","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","6b53a77c-c51e-4c08-bb94-2209834b579f","6b53a77c-c51e-4c08-bb94-2209834b579f",
"7BRe_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BRe.class.8514303.2021","Active","14/08/2025 05:47:21","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","fe03e718-c8e0-4011-aece-bdcc42a11dcf","fe03e718-c8e0-4011-aece-bdcc42a11dcf",
"7BRe_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BRe.class.8514303.2022","Active","14/08/2025 05:47:22","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","da30cf6e-475f-4a93-ac19-27ce52ea811f","da30cf6e-475f-4a93-ac19-27ce52ea811f",
"7BRe_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BRe.class.8514303.2023","Active","14/08/2025 06:00:20","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","1a6d2bc6-b970-4a84-9cdb-69c158292623","1a6d2bc6-b970-4a84-9cdb-69c158292623",
"7BRe_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BRe.class.8514303.2024","Active","14/08/2025 06:08:44","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","d490509f-5306-4d57-826d-52b5e12f29e7","d490509f-5306-4d57-826d-52b5e12f29e7",
"7BRs_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BRs.class.8514303.2021","Active","14/08/2025 06:11:08","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","44deec63-7ffc-4391-b89d-312fa85bacfd","44deec63-7ffc-4391-b89d-312fa85bacfd",
"7BRs_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BRs.class.8514303.2022","Active","14/08/2025 05:57:44","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","58f96bbc-313f-4447-b524-b03f285e6b21","58f96bbc-313f-4447-b524-b03f285e6b21",
"7BSp_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BSp.class.8514303.2023","Active","14/08/2025 05:55:42","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f343bbf8-b4a5-4010-af7b-1446474faaed","f343bbf8-b4a5-4010-af7b-1446474faaed",
"7BTe_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BTe.class.8514303.2021","Active","14/08/2025 05:51:02","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","9dd4aba5-55f4-45d7-81a1-ac126c6394aa","9dd4aba5-55f4-45d7-81a1-ac126c6394aa",
"7BTe_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BTe.class.8514303.2022","Active","14/08/2025 06:03:49","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","ed90bdd9-4eb3-4e61-86c2-4bac7b6189e9","ed90bdd9-4eb3-4e61-86c2-4bac7b6189e9",
"7BTe_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7BTe.class.8514303.2023","Active","14/08/2025 06:00:21","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","dea0b86b-1c5a-4638-ae84-e4e66f240faa","dea0b86b-1c5a-4638-ae84-e4e66f240faa",
"7C","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7C","Active","15/08/2025 17:58:11","","GROUP#0","0","0","7799","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","50c3e6d9-410a-4049-b494-585a8a57e57d","50c3e6d9-410a-4049-b494-585a8a57e57d",
"7CAd_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CAd.class.8514303.2021","Active","14/08/2025 06:08:45","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","250663c1-3461-4513-bcc6-1b57f865aeb0","250663c1-3461-4513-bcc6-1b57f865aeb0",
"7CAd_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CAd.class.8514303.2022","Active","14/08/2025 06:03:49","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","55355996-675b-4677-958b-00648cd5ebb0","55355996-675b-4677-958b-00648cd5ebb0",
"7CAd_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CAd.class.8514303.2023","Active","14/08/2025 05:55:42","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","2d756645-6106-4a54-8d9f-b5b6827abd92","2d756645-6106-4a54-8d9f-b5b6827abd92",
"7CAd_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CAd.class.8514303.2024","Active","14/08/2025 06:06:08","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","1d28d7b7-8f42-4fea-b123-25f5670a37cb","1d28d7b7-8f42-4fea-b123-25f5670a37cb",
"7CAr_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CAr.class.8514303.2021","Active","14/08/2025 06:06:09","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","0f72de2d-3251-4572-b3c9-11223b8dbafa","0f72de2d-3251-4572-b3c9-11223b8dbafa",
"7CAr_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CAr.class.8514303.2022","Active","14/08/2025 05:49:20","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","a9a3f75b-e2fd-4236-bdc9-4f248f0451d7","a9a3f75b-e2fd-4236-bdc9-4f248f0451d7",
"7CCm_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CCm.class.8514303.2021","Active","15/08/2025 16:48:41","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","1b7b798b-5b74-4a62-865a-b2e07b95e6b2","1b7b798b-5b74-4a62-865a-b2e07b95e6b2",
"7CCm_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CCm.class.8514303.2022","Active","14/08/2025 06:00:21","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","01889d38-fe29-4e85-8c8e-564869a949bd","01889d38-fe29-4e85-8c8e-564869a949bd",
"7CCm_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CCm.class.8514303.2023","Active","14/08/2025 05:55:42","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","ddcde3e7-bc5b-4f21-8f30-604b2b44307e","ddcde3e7-bc5b-4f21-8f30-604b2b44307e",
"7CCm_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CCm.class.8514303.2024","Active","11/08/2025 11:48:47","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","bfe276eb-da5d-4589-a9dc-aff68d0a872f","bfe276eb-da5d-4589-a9dc-aff68d0a872f",
"7CDa_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CDa.class.8514303.2021","Active","14/08/2025 05:52:43","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","b233f2bd-bf11-4680-ac7e-a193fa62d290","b233f2bd-bf11-4680-ac7e-a193fa62d290",
"7CDa_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CDa.class.8514303.2022","Active","14/08/2025 06:08:47","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","217b8fac-99d9-4029-9c75-154fd5c7c0b2","217b8fac-99d9-4029-9c75-154fd5c7c0b2",
"7CDr_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CDr.class.8514303.2021","Active","14/08/2025 06:11:08","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","404e6a8c-da34-45fc-a1aa-6faeea6827e4","404e6a8c-da34-45fc-a1aa-6faeea6827e4",
"7CDr_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CDr.class.8514303.2022","Active","14/08/2025 05:57:44","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","84899bca-4af2-4a66-9c02-1b2ba1888003","84899bca-4af2-4a66-9c02-1b2ba1888003",
"7CDr_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CDr.class.8514303.2023","Active","12/08/2025 15:35:31","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","25a33763-e971-4f29-8e6c-f26b0358816d","25a33763-e971-4f29-8e6c-f26b0358816d",
"7CDr_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CDr.class.8514303.2024","Active","14/08/2025 06:00:21","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","d7759e4b-797e-4c8c-8b96-f263b347de29","d7759e4b-797e-4c8c-8b96-f263b347de29",
"7CGe_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/7CGe.class.8514303.2021","Active","14/08/2025 05:52:44","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","28d0e0fd-1550-41f0-9392-ee093ba00a6e","28d0e0fd-1550-41f0-9392-ee093ba00a6e",
