"DisplayName","AccessType","PrimarySmtpAddress","GroupID","SharePointSiteURL"
"7GRs_Class [8514303][2022]","Private","7GRs.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7GRs.class.8514303.2022"
"7GSp_Class [8514303][2023]","Private","7GSp.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7GSp.class.8514303.2023"
"7GTe_Class [8514303][2021]","Private","7GTe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7GTe.class.8514303.2021"
"7GTe_Class [8514303][2022]","Private","7GTe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7GTe.class.8514303.2022"
"7GTe_Class [8514303][2023]","Private","7GTe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7GTe.class.8514303.2023"
"7H","Private","7H@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7H"
"7H Geography Reading Progress trial group","Private","7HGeographyReadingProgresstrialgroup@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HGeographyReadingProgresstrialgroup"
"7HAd_Class [8514303][2021]","Private","7HAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HAd.class.8514303.2021"
"7HAd_Class [8514303][2022]","Private","7HAd.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HAd.class.8514303.2022"
"7HAd_Class [8514303][2023]","Private","7HAd.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HAd.class.8514303.2023"
"7HAd_Class [8514303][2024]","Private","7HAd.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HAd.class.8514303.2024"
"7HAr_Class [8514303][2021]","Private","7HAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HAr.class.8514303.2021"
"7HAr_Class [8514303][2022]","Private","7HAr.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HAr.class.8514303.2022"
"7HCm_Class [8514303][2021]","Private","7HCm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HCm.class.8514303.2021"
"7HCm_Class [8514303][2022]","Private","7HCm.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HCm.class.8514303.2022"
"7HCm_Class [8514303][2023]","Private","7HCm.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HCm.class.8514303.2023"
"7HCm_Class [8514303][2024]","Private","7HCm.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HCm.class.8514303.2024"
"7HDa_Class [8514303][2021]","Private","7HDa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HDa.class.8514303.2021"
"7HDa_Class [8514303][2022]","Private","7HDa.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HDa.class.8514303.2022"
"7HDr_Class [8514303][2021]","Private","7HDr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HDr.class.8514303.2021"
"7HDr_Class [8514303][2022]","Private","7HDr.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HDr.class.8514303.2022"
"7HDr_Class [8514303][2023]","Private","7HDr.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HDr.class.8514303.2023"
"7HDr_Class [8514303][2024]","Private","7HDr.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HDr.class.8514303.2024"
"7HGe_Class [8514303][2021]","Private","7HGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HGe.class.8514303.2021"
"7HGe_Class [8514303][2022]","Private","7HGe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HGe.class.8514303.2022"
"7HGe_Class [8514303][2023]","Private","7HGe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HGe.class.8514303.2023"
"7HGe_Class [8514303][2024]","Private","7HGe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HGe.class.8514303.2024"
"7HHi_Class [8514303][2021]","Private","7HHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HHi.class.8514303.2021"
"7HHi_Class [8514303][2022]","Private","7HHi.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HHi.class.8514303.2022"
"7HHi_Class [8514303][2023]","Private","7HHi.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HHi.class.8514303.2023"
"7HHi_Class [8514303][2024]","Private","7HHi.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HHi.class.8514303.2024"
"7HLa_Class [8514303][2024]","Private","7HLa.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HLa.class.8514303.2024"
"7HMu_Class [8514303][2021]","Private","7HMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HMu.class.8514303.2021"
"7HMu_Class [8514303][2022]","Private","7HMu.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HMu.class.8514303.2022"
"7HMu_Class [8514303][2023]","Private","7HMu.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HMu.class.8514303.2023"
"7HMu_Class [8514303][2024]","Private","7HMu.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HMu.class.8514303.2024"
"7HPs_Class [8514303][2021]","Private","7HPs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HPs.class.8514303.2021"
"7HPs_Class [8514303][2022]","Private","7HPs.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HPs.class.8514303.2022"
"7HPs_Class [8514303][2023]","Private","7HPs.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HPs.class.8514303.2023"
"7HRd_Class [8514303][2023]","Private","7HRd.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HRd.class.8514303.2023"
"7HRe_Class [8514303][2021]","Private","7HRe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HRe.class.8514303.2021"
"7HRe_Class [8514303][2022]","Private","7HRe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HRe.class.8514303.2022"
"7HRe_Class [8514303][2023]","Private","7HRe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HRe.class.8514303.2023"
"7HRe_Class [8514303][2024]","Private","7HRe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HRe.class.8514303.2024"
"7HRs_Class [8514303][2021]","Private","7HRs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HRs.class.8514303.2021"
"7HSp_Class [8514303][2023]","Private","7HSp.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HSp.class.8514303.2023"
"7HTe_Class [8514303][2021]","Private","7HTe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HTe.class.8514303.2021"
"7HTe_Class [8514303][2022]","Private","7HTe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HTe.class.8514303.2022"
"7HTe_Class [8514303][2023]","Private","7HTe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7HTe.class.8514303.2023"
"7S1 Science","Public","7s1science@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7s1science"
"7S1En_Class [8514303][2024]","Private","7S1En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7S1En.class.8514303.2024"
"7S1Sc_Class [8514303][2024]","Private","7S1Sc.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7S1Sc.class.8514303.2024"
"7S2En_Class [8514303][2024]","Private","7S2En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7S2En.class.8514303.2024"
"7S2Sc_Class [8514303][2024]","Private","7S2Sc.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7S2Sc.class.8514303.2024"
"7S3En_Class [8514303][2024]","Private","7S3En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7S3En.class.8514303.2024"
"7S3Sc_Class [8514303][2024]","Private","7S3Sc.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7S3Sc.class.8514303.2024"
"7S4 Maths","Private","7S4Maths@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7S4Maths"
"7S4En_Class [8514303][2024]","Private","7S4En.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7S4En.class.8514303.2024"
"7S4Ma_Class [8514303][2021]","Private","7S4Ma.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7S4Ma.class.8514303.2021"
"7S4Ma_Class [8514303][2022]","Private","7S4Ma.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7S4Ma.class.8514303.2022"
"7S4Ma_Class [8514303][2023]","Private","7S4Ma.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7S4Ma.class.8514303.2023"
"7S4Ma_Class [8514303][2024]","Private","7S4Ma.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7S4Ma.class.8514303.2024"
"7S4Sc_Class [8514303][2024]","Private","7S4Sc.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7S4Sc.class.8514303.2024"
"7SAPe_Class [8514303][2021]","Private","7SAPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SAPe.class.8514303.2021"
"7SAPe_Class [8514303][2022]","Private","7SAPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SAPe.class.8514303.2022"
"7SAPe_Class [8514303][2023]","Private","7SAPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SAPe.class.8514303.2023"
"7SAPe_Class [8514303][2024]","Private","7SAPe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SAPe.class.8514303.2024"
"7SAPs_Class [8514303][2024]","Private","7SAPs.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SAPs.class.8514303.2024"
"7SATe_Class [8514303][2024]","Private","7SATe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SATe.class.8514303.2024"
"7SBPe_Class [8514303][2021]","Private","7SBPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SBPe.class.8514303.2021"
"7SBPe_Class [8514303][2022]","Private","7SBPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SBPe.class.8514303.2022"
"7SBPe_Class [8514303][2023]","Private","7SBPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SBPe.class.8514303.2023"
"7SBPe_Class [8514303][2024]","Private","7SBPe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SBPe.class.8514303.2024"
"7SBPs_Class [8514303][2024]","Private","7SBPs.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SBPs.class.8514303.2024"
"7SBTe_Class [8514303][2024]","Private","7SBTe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SBTe.class.8514303.2024"
"7SCPe_Class [8514303][2021]","Private","7SCPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SCPe.class.8514303.2021"
"7SCPe_Class [8514303][2022]","Private","7SCPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SCPe.class.8514303.2022"
"7SCPe_Class [8514303][2023]","Private","7SCPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SCPe.class.8514303.2023"
"7SCPe_Class [8514303][2024]","Private","7SCPe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SCPe.class.8514303.2024"
"7SCPs_Class [8514303][2024]","Private","7SCPs.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SCPs.class.8514303.2024"
"7SCTe_Class [8514303][2024]","Private","7SCTe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SCTe.class.8514303.2024"
"7SDPe_Class [8514303][2021]","Private","7SDPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SDPe.class.8514303.2021"
"7SDPe_Class [8514303][2022]","Private","7SDPe.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SDPe.class.8514303.2022"
"7SDPe_Class [8514303][2023]","Private","7SDPe.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SDPe.class.8514303.2023"
"7SDPe_Class [8514303][2024]","Private","7SDPe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SDPe.class.8514303.2024"
"7SDPs_Class [8514303][2024]","Private","7SDPs.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SDPs.class.8514303.2024"
"7SDTe_Class [8514303][2024]","Private","7SDTe.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SDTe.class.8514303.2024"
"7SJEn_Class [8514303][2021]","Private","7SJEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SJEn.class.8514303.2021"
"7SJEn_Class [8514303][2022]","Private","7SJEn.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SJEn.class.8514303.2022"
"7SJEn_Class [8514303][2023]","Private","7SJEn.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SJEn.class.8514303.2023"
"7SJSc_Class [8514303][2021]","Private","7SJSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SJSc.class.8514303.2021"
"7SJSc_Class [8514303][2022]","Private","7SJSc.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SJSc.class.8514303.2022"
"7SJSc_Class [8514303][2023]","Private","7SJSc.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SJSc.class.8514303.2023"
"7SJSp_Class [8514303][2021]","Private","7SJSp.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SJSp.class.8514303.2021"
"7SJSp_Class [8514303][2022]","Private","7SJSp.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SJSp.class.8514303.2022"
"7SKEn_Class [8514303][2021]","Private","7SKEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SKEn.class.8514303.2021"
"7SKEn_Class [8514303][2022]","Private","7SKEn.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SKEn.class.8514303.2022"
"7SKEn_Class [8514303][2023]","Private","7SKEn.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SKEn.class.8514303.2023"
"7SKSc_Class [8514303][2021]","Private","7SKSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SKSc.class.8514303.2021"
"7SKSc_Class [8514303][2022]","Private","7SKSc.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SKSc.class.8514303.2022"
"7SKSc_Class [8514303][2023]","Private","7SKSc.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SKSc.class.8514303.2023"
"7SKSp_Class [8514303][2021]","Private","7SKSp.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SKSp.class.8514303.2021"
"7SKSp_Class [8514303][2022]","Private","7SKSp.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SKSp.class.8514303.2022"
"7SL Miss Reilly Science 2022","Private","7SLSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SLSc.class.8514303.2021"
"7SLEn_Class [8514303][2021]","Private","7SLEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SLEn.class.8514303.2021"
"7SLEn_Class [8514303][2022]","Private","7SLEn.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SLEn.class.8514303.2022"
"7SLEn_Class [8514303][2023]","Private","7SLEn.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SLEn.class.8514303.2023"
"7SLSc_Class [8514303][2022]","Private","7SLSc.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SLSc.class.8514303.2022"
"7SLSc_Class [8514303][2023]","Private","7SLSc.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SLSc.class.8514303.2023"
"7SLSp_Class [8514303][2021]","Private","7SLSp.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SLSp.class.8514303.2021"
"7SLSp_Class [8514303][2022]","Private","7SLSp.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7SLSp.class.8514303.2022"
"7sMa1_Class [8514303][2021]","Private","7sMa1.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7sMa1.class.8514303.2021"
"7sMa1_Class [8514303][2022]","Private","7sMa1.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7sMa1.class.8514303.2022"
"7sMa1_Class [8514303][2023]","Private","7sMa1.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7sMa1.class.8514303.2023"
"7sMa1_Class [8514303][2024]","Private","7sMa1.class.8514303.2024@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7sMa1.class.8514303.2024"
"7sMa2_Class [8514303][2021]","Private","7sMa2.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7sMa2.class.8514303.2021"
"7sMa2_Class [8514303][2022]","Private","7sMa2.class.8514303.2022@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7sMa2.class.8514303.2022"
"7sMa2_Class [8514303][2023]","Private","7sMa2.class.8514303.2023@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/7sMa2.class.8514303.2023"
